product_name,price,unit,unit_price,image_name,integration_date,supermarket
Sertés lapocka,144,Ft/db,1kg=1449Ft,sertes-lapocka-2004007357707.png,2021-11-04 16:21:52.397489,tesco
Shimmer Me csillámtetoválás,7999,Ft/szett,,shimmer-me-csillam-tetovalas-2005100613902-1-5k.png,2021-11-04 16:21:52.397489,tesco
Sierra Tequila Silver 1 db pohárral díszdobozban,5990,Ft/cs,1l=8570Ft,sierra-teq-silver-0-7l-1-pohar-2004020303457-1-5k.png,2021-11-04 16:21:52.397489,tesco
Silan öblítõkoncentrátum,1399,Ft,,silan-oblitokoncentratum-2004020160926-1-5k.png,2021-11-04 16:21:52.397489,tesco
Silverlit A-Bot X robot,10490,Ft/szett,legfeljebb48parancs,silverlit-a-bot-x-robot-2005100497034-2-5k.png,2021-11-04 16:21:52.402172,tesco
Silverlit távirányítós mûrepülõ drón,9699,Ft,,silverlit-murepulo-dron-2005100373116-1-5k.png,2021-11-04 16:21:52.403908,tesco
Sió mix vegyes gyümölcsital,315,Ft,,sio-mix-vegyes-gyumolcsital-2004120575974-1-5k.png,2021-11-04 16:21:52.404948,tesco
SL Lovas túra játékszett,10990,Ft/szett,,sl-lovas-tura-jatekszett-2005100619267-1-5k.png,2021-11-04 16:21:52.405959,tesco
Slide Winder Polaris távirányítós autó,5399,Ft,,slide-winder-polaris-taviranyitos-auto-2005100597652-1-5k.png,2021-11-04 16:21:52.406905,tesco
Smashers Epic megelepetéstojás,7499,Ft,,smashers-epic-megelepetes-tojas-2005100606911-1-5k.png,2021-11-04 16:21:52.406905,tesco
"Snickers duo, Twix Xtra és Bounty trio szeletes csokoládé",239,Ft/db,,,2021-11-04 16:21:52.406905,tesco
Soldier Force hadihajókészlet,8199,Ft/szett,,soldier-force-hadihajo-keszlet-2005100374642-1-5k.png,2021-11-04 16:21:52.406905,tesco
Soldier Force hadsereg-telepítés játékszett,9299,Ft/szett,,soldier-force-hadsereg-telepites-jatekszett-2005100596163-1-5k.png,2021-11-04 16:21:52.406905,tesco
Soldier Force helikopteres játékszett,11190,Ft/szett,,soldier-force-helikopteres-jatekszett-2005100490330-1-5k.png,2021-11-04 16:21:52.413989,tesco
Soldier Force Hercules teherszállító repülõ játékszett,11990,Ft/szett,elemekszükségesek,soldier-force-hercules-teherszallito-repulo-jatekszett-2005100596165-1-5k.png,2021-11-04 16:21:52.413989,tesco
Soldier Force kiképzõtábor járékszett,6299,Ft/szett,,soldier-force-kikepzotabor-jarekszett-2005100597848-1-5k.png,2021-11-04 16:21:52.416083,tesco
Somat Mega mosogatógéptabletta,2799,Ft/cs,"1db=35,28Ft",somat-mega-mosogatogep-tabletta-vagy-gel-2004020228835-1-5k.png,2021-11-04 16:21:52.416083,tesco
Soproni Klasszikus dobozos világos sör,219,Ft/db,,,2021-11-04 16:21:52.418859,tesco
Soproni Óvatos Duhaj ajándékcsomag díszdobozban,2099,Ft/cs,1l=1050Ft,soproni-ovatos-duhaj-dd-4x0-5l-2004020323675-1-5k.png,2021-11-04 16:21:52.419899,tesco
Special Reserve Blended Scotch whisky 40% 70 cl,3499,Ft/db,1l=4998.57Ft,special-reserve-blended-scotch-whisky-40-70-cl-2004020064405.png,2021-11-04 16:21:52.419899,tesco
Spirograph tervezõ készlet,3699,Ft/szett,,spirograph-tervezo-keszlet-2005100608924-1-5k.png,2021-11-04 16:21:52.419899,tesco
Splendor Marvel társasjáték,9499,Ft,,splendor-marvel-tarsasjatek-2005100611675-1-5k.png,2021-11-04 16:21:52.424092,tesco
Springforce alumínium fólia 20 m,299,Ft/db,1m=14.95Ft,springforce-aluminium-folia-20-m-2005100501255.png,2021-11-04 16:21:52.424586,tesco
Springforce toalett papír 3 rétegû 8 tekercs,799,Ft/db,1db=99.88Ft,springforce-toalett-papir-3-retegu-8-tekercs-2004020263209.png,2021-11-04 16:21:52.426209,tesco
Springforce toalett papír kamilla illattal 3 rétegû 8 tekercs,799,Ft/db,1db=99.88Ft,springforce-toalett-papir-kamilla-illattal-3-retegu-8-tekercs-2004020263212.png,2021-11-04 16:21:52.426209,tesco
Springforce univerzális mosópor 48 mosás 6 kg,1999,Ft/db,1kg=333.17Ft,springforce-univerzalis-mosopor-48-mosas-6-kg-2005100241582.jpg,2021-11-04 16:21:52.426209,tesco
St. Hubertus likõr,2599,Ft/db,1l=6798Ft,st-hubertus-likor-0-5l-2004003219382-1-5k.png,2021-11-04 16:21:52.426209,tesco
St. Lorenz forralt bor,699,Ft,,st-lorenz-forralt-bor-1l-2004020322787-1-5k.png,2021-11-04 16:21:52.426209,tesco
Stella Artois dobozos világos sör,279,Ft,1l=558Ft,stella-artois-dobozos-sor-2004002780784-1-5k.png,2021-11-04 16:21:52.426209,tesco
Stockwell & Co. aprított tonhal növényi olajban és sós lében 185 g,349,Ft/db,1kg=2684.62Ft,stockwell-co-apritott-tonhal-novenyi-olajban-es-sos-leben-185-g-2005100396232.jpg,2021-11-04 16:21:52.426209,tesco
Stockwell & Co. aprított tonhal sós lében 185 g,465,Ft/db,1kg=3576.92Ft,stockwell-co-apritott-tonhal-sos-leben-185-g-2005100396231.png,2021-11-04 16:21:52.434296,tesco
"Stockwell & Co. azonnal oldódó, mogyoró ízû kávés italpor 100 g",145,Ft/db,1kg=1450Ft,stockwell-co-azonnal-oldodo-mogyoro-izu-kaves-italpor-100-g-2005100579763.jpg,2021-11-04 16:21:52.435220,tesco
"Stockwell & Co. azonnal oldódó, tejszín ízû kávés italpor 100 g",145,Ft/db,1kg=1450Ft,stockwell-co-azonnal-oldodo-tejszin-izu-kaves-italpor-100-g-2005100579765.jpg,2021-11-04 16:21:52.436259,tesco
"Stockwell & Co. azonnal oldódó, vanília ízû kávés italpor 100 g",145,Ft/db,1kg=1450Ft,stockwell-co-azonnal-oldodo-vanilia-izu-kaves-italpor-100-g-2005100579764.jpg,2021-11-04 16:21:52.437259,tesco
Stockwell & Co. bazsalikom 10 g,39,Ft/db,1kg=3900Ft,stockwell-co-bazsalikom-10-g-2005100415008.jpg,2021-11-04 16:21:52.437259,tesco
Stockwell & Co. Cappuccino azonnal oldódó kávés italpor 100 g,145,Ft/db,1kg=1450Ft,stockwell-co-cappuccino-azonnal-oldodo-kaves-italpor-100-g-2005100579766.jpg,2021-11-04 16:21:52.437259,tesco
Stockwell & Co. citrom és méz ízû fekete tea 20 filter 40 g,249,Ft/db,1kg=6225Ft,stockwell-co-citrom-es-mez-izu-fekete-tea-20-filter-40-g-2005100579770.jpg,2021-11-04 16:21:52.437259,tesco
Stockwell & Co. citrom ízû szénsavas üdítõital édesítõszerekkel 2 l,99,Ft/db,1l=49.5Ft,stockwell-co-citrom-izu-szensavas-uditoital-edesitoszerekkel-2-l-2004009534823.jpg,2021-11-04 16:21:52.437259,tesco
Stockwell & Co. egész kömény 40 g,89,Ft/db,1kg=2225Ft,stockwell-co-egesz-komeny-40-g-2005100415009.jpg,2021-11-04 16:21:52.437259,tesco
Stockwell & Co. egész szegfûbors 12 g,61,Ft/db,1kg=5083.33Ft,stockwell-co-egesz-szegfubors-12-g-2005100415016.jpg,2021-11-04 16:21:52.444438,tesco
Stockwell & Co. fagyasztva szárított instant kávé 200 g,1199,Ft/db,1kg=5995Ft,stockwell-co-fagyasztva-szaritott-instant-kave-200-g-2005100429515.jpg,2021-11-04 16:21:52.444438,tesco
Stockwell & Co. granulált instant kávé 200 g,1199,Ft/db,1kg=5995Ft,stockwell-co-granulalt-instant-kave-200-g-2005100429496.png,2021-11-04 16:21:52.446520,tesco
Stockwell & Co. II. osztályú csípõs fûszerpaprika õrlemény 20 g,60,Ft/db,1kg=3000Ft,stockwell-co-ii-osztalyu-csipos-fuszerpaprika-orlemeny-20-g-2005100415015.jpg,2021-11-04 16:21:52.446520,tesco
Stockwell & Co. kóla ízû szénsavas üdítõital édesítõszerekkel 2 l,99,Ft/db,1l=49.5Ft,stockwell-co-kola-izu-szensavas-uditoital-edesitoszerekkel-2-l-2004009534861.jpg,2021-11-04 16:21:52.446520,tesco
Stockwell & Co. majoranna 8 g,39,Ft/db,1kg=4875Ft,stockwell-co-majoranna-8-g-2005100415006.jpg,2021-11-04 16:21:52.446520,tesco
Stockwell & Co. narancs ízû szénsavas üdítõital édesítõszerekkel 2 l,99,Ft/db,1l=49.5Ft,stockwell-co-narancs-izu-szensavas-uditoital-edesitoszerekkel-2-l-2004120148357.jpg,2021-11-04 16:21:52.446520,tesco
Stockwell & Co. õrölt feketebors 20 g,99,Ft/db,1kg=4950Ft,stockwell-co-orolt-feketebors-20-g-2005100415007.png,2021-11-04 16:21:52.452184,tesco
Stockwell & Co. tonik ízû szénsavas üdítõital édesítõszerekkel 2 l,99,Ft/db,1l=49.5Ft,stockwell-co-tonik-izu-szensavas-uditoital-edesitoszerekkel-2-l-2004009534854.jpg,2021-11-04 16:21:52.453224,tesco
Szellemkastély társasjáték,5599,Ft,,szellemkastely-tarsasjatek-2005100617480-1-5k.png,2021-11-04 16:21:52.458302,tesco
Szénhidrátcsökkentett vekni 300 g,395,Ft/db,1kg=1316.67Ft,szenhidratcsokkentett-vekni-300-g-2004020272345.png,2021-11-04 16:21:52.458302,tesco
Szkítia fosztogatói társasjáték,10390,Ft,"területetfeldúlni,zsákmánytszerezni",szkitia-fosztogatoi-tarsasjatek-2005100610682-1-5k.png,2021-11-04 16:21:52.458302,tesco
Szõrmegombóccsalád,8699,Ft,,szormegomboc-csalad-2005100371488-1-5k.png,2021-11-04 16:21:52.458302,tesco
Szovjetszkoje Igrisztoje pezsgõ,649,Ft/db,,,2021-11-04 16:21:52.465737,tesco
Távirányítós dinoszaurusz,8999,Ft,,taviranyitos-dinoszaurusz-2005100496432-1-5k.png,2021-11-04 16:21:52.466736,tesco
Távirányítós driftelõ és világító cápás autó,10990,Ft,,taviranyitos-driftelo-es-vilagito-capas-auto-2005100616133-1-5k.png,2021-11-04 16:21:52.468569,tesco
Távirányítós tank,10090,Ft/szett,,taviranyitos-tank-2005100503606-1-5k.png,2021-11-04 16:21:52.469569,tesco
Tchibo Cafissimo kávékapszula Big Pack,2749,Ft/cs,1kg=12218Ft,cafissimo-30db-os-kapszula-2004020263301-1-5k.png,2021-11-04 16:21:52.470567,tesco
Tchibo Espresso szemes kávé,3299,Ft/cs,,tchibo-espresso-2004010408847-1-5k.png,2021-11-04 16:21:52.470567,tesco
Tchibo Family szemes kávé,2199,Ft,,tchibo-family-szemes-kave-2004009730836-1-5k.png,2021-11-04 16:21:52.470567,tesco
Teamsterz versenyautó-játékszett,3599,Ft/szett,,teamsterz-versenyauto-szett-2005100600870-1-5k.png,2021-11-04 16:21:52.470567,tesco
"Téli mintás ágynemûhuzat-garnitúra, Téli mintás díszpárna",5249,Ft/szett,,teli-mintas-agynemuhuzat-garnitura-2005100602363-1-5k.png,2021-11-04 16:21:52.475657,tesco
Tento Ellegance toalettpapír,1599,Ft/cs,1db=67Ft,tento-ellegance-toalettpapir-2004020256082-1-5k.png,2021-11-04 16:21:52.476537,tesco
Termo-Kreka kandalló,37990,Ft,magasság×szélességxmélység,termo-kreka-kandallo-2004020017433-1-5k.png,2021-11-04 16:21:52.477538,tesco
"Tesco ""A"" minõségû, hosszú szemû rizs 1 kg",369,Ft/db,1kg=369Ft,tesco-2005100501435.jpg,2021-11-04 16:21:52.477538,tesco
Tesco 100% almalé 1 l,269,Ft/db,1l=269Ft,tesco-100-almale-1-l-2004008962184.png,2021-11-04 16:21:52.477538,tesco
Tesco 100% narancslé 1 l,339,Ft/db,1l=339Ft,tesco-100-narancsle-1-l-2004120098824.png,2021-11-04 16:21:52.477538,tesco
Tesco 30% UHT habtejszín 250 ml,229,Ft/db,1l=916Ft,tesco-30-uht-habtejszin-250-ml-2004010616051.jpg,2021-11-04 16:21:52.477538,tesco
"Tesco alma-bogyósgyümölcsital cukorral és édesítõszerrel 1,5 l",229,Ft/db,1l=152.67Ft,tesco-alma-bogyosgyumolcsital-cukorral-es-edesitoszerrel-1-5-l-2004020173562.png,2021-11-04 16:21:52.477538,tesco
"Tesco alma-õszibarack gyümölcsital cukorral és édesítõszerrel 1,5 l",229,Ft/db,1l=152.67Ft,tesco-alma-oszibarack-gyumolcsital-cukorral-es-edesitoszerrel-1-5-l-2004020173565.png,2021-11-04 16:21:52.477538,tesco
Tesco almaszörp 700 ml,419,Ft/db,1l=598.57Ft,tesco-almaszorp-700-ml-2004120220899.png,2021-11-04 16:21:52.485596,tesco
Tesco Aqua/Ocean lap illatosító,249,Ft/db,1db=249Ft,tesco-aqua-ocean-lap-illatosito-2005118287907.png,2021-11-04 16:21:52.486595,tesco
"Tesco aromatizált, filteres fekete tea mangó és õszibarack ízesítéssel 20 filter 36 g",265,Ft/db,1db=13.25Ft,tesco-aromatizalt-filteres-fekete-tea-mango-es-oszibarack-izesitessel-20-filter-36-g-2005100586924.jpg,2021-11-04 16:21:52.487686,tesco
Tesco azonnal oldódó kakaós italpor hozzáadott vitaminokkal és ásványi anyagokkal 800 g,799,Ft/db,1kg=998.75Ft,tesco-azonnal-oldodo-kakaos-italpor-hozzaadott-vitaminokkal-es-asvanyi-anyagokkal-800-g-2005100241927.png,2021-11-04 16:21:52.488679,tesco
Tesco bacon ízû kenhetõ krém májjal 100 g,135,Ft/db,1kg=1350Ft,tesco-bacon-izu-kenheto-krem-majjal-100-g-2004020201866.png,2021-11-04 16:21:52.488679,tesco
Tesco bodzavirág ízesítésû gyümölcsszörp 700 ml,419,Ft/db,1l=598.57Ft,tesco-bodzavirag-izesitesu-gyumolcsszorp-700-ml-2004010404658.png,2021-11-04 16:21:52.488679,tesco
Tesco borsos kenhetõ krém májjal 100 g,135,Ft/db,1kg=1350Ft,tesco-borsos-kenheto-krem-majjal-100-g-2004020201858.png,2021-11-04 16:21:52.488679,tesco
Tesco bulgur 500 g,299,Ft/db,1kg=598Ft,tesco-bulgur-500-g-2005100547250.jpg,2021-11-04 16:21:52.488679,tesco
"Tesco Camembert fehér nemespenésszel érõ lágy, zsíros sajt 120 g",289,Ft/db,1kg=2408.33Ft,tesco-camembert-feher-nemespenesszel-ero-lagy-zsiros-sajt-120-g-2004120350324.jpg,2021-11-04 16:21:52.488679,tesco
"Tesco Camembert fehér nemespenésszel érõ lágy, zsíros sajt zöldborssal 120 g",289,Ft/db,1kg=2408.33Ft,tesco-camembert-feher-nemespenesszel-ero-lagy-zsiros-sajt-zoldborssal-120-g-2004120350330.jpg,2021-11-04 16:21:52.495787,tesco
Tesco Candy Carnival Happy Bears gyümölcsízû gumicukor 100 g,149,Ft/db,1kg=1490Ft,tesco-candy-carnival-happy-bears-gyumolcsizu-gumicukor-100-g-2005100378770.png,2021-11-04 16:21:52.495787,tesco
Tesco Candy Carnival Jelly Shapes gyümölcsízû gumicukor 500 g,699,Ft/db,1kg=1398Ft,tesco-candy-carnival-jelly-shapes-gyumolcsizu-gumicukor-500-g-2005100378782.jpg,2021-11-04 16:21:52.497876,tesco
Tesco Chardonnay száraz fehérbor 750 ml,579,Ft/db,1l=772Ft,tesco-chardonnay-szaraz-feherbor-750-ml-2004008592961.jpg,2021-11-04 16:21:52.497876,tesco
Tesco citromízû krémmel töltött ostya 225 g,305,Ft/db,1kg=1355.56Ft,tesco-citromizu-kremmel-toltott-ostya-225-g-2005100605051.jpg,2021-11-04 16:21:52.497876,tesco
Tesco Classic pörkölt szemes kávé 1 kg,3199,Ft/db,1kg=3199Ft,tesco-classic-porkolt-szemes-kave-1-kg-2005100429522.png,2021-11-04 16:21:52.502140,tesco
"Tesco Classic pörkölt, õrölt kávé 250 g",699,Ft/db,1kg=2796Ft,tesco-classic-porkolt-orolt-kave-250-g-2005100429505.png,2021-11-04 16:21:52.503140,tesco
Tesco Cool Coconut kókuszos szelet tejcsokoládéba mártva 2 x 25 g (50 g),99,Ft/db,1kg=1980Ft,tesco-cool-coconut-kokuszos-szelet-tejcsokoladeba-martva-2-x-25-g-50-g-2005100429255.jpg,2021-11-04 16:21:52.503140,tesco
"Tesco Crema pörkölt, õrölt kávé 250 g",699,Ft/db,1kg=2796Ft,tesco-crema-porkolt-orolt-kave-250-g-2005100429521.jpg,2021-11-04 16:21:52.503140,tesco
"Tesco Crema pörkölt, szemes kávé 1 kg",3199,Ft/db,1kg=3199Ft,tesco-crema-porkolt-szemes-kave-1-kg-2005100429524.png,2021-11-04 16:21:52.505816,tesco
Tesco croissant epres töltelékkel 60 g,139,Ft/db,1kg=2316.67Ft,tesco-croissant-epres-toltelekkel-60-g-2005100429286.jpg,2021-11-04 16:21:52.507829,tesco
Tesco croissant kakaós és vaníliaízû töltelékkel 60 g,139,Ft/db,1kg=2316.67Ft,tesco-croissant-kakaos-es-vaniliaizu-toltelekkel-60-g-2005100429288.jpg,2021-11-04 16:21:52.507899,tesco
Tesco croissant kakaós töltelékkel 60 g,139,Ft/db,1kg=2316.67Ft,tesco-croissant-kakaos-toltelekkel-60-g-2005100429287.jpg,2021-11-04 16:21:52.507899,tesco
Tesco csabai szeletelt szárazkolbász 100 g,449,Ft/db,1kg=4490Ft,tesco-csabai-szeletelt-szarazkolbasz-100-g-2004009883723.png,2021-11-04 16:21:52.507899,tesco
Tesco cseresznyés joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-cseresznyes-joghurt-150-g-2004120394255.png,2021-11-04 16:21:52.507899,tesco
Tesco Cserszegi Fûszeres félédes fehérbor 750 ml,529,Ft/db,1l=705.33Ft,tesco-cserszegi-fuszeres-feledes-feherbor-750-ml-2004120496779.jpg,2021-11-04 16:21:52.507899,tesco
Tesco csokoládé jégkrém csokoládédarabokkal 900 ml,809,Ft/db,1l=898.89Ft,tesco-csokolade-jegkrem-csokoladedarabokkal-900-ml-2005100569945.jpg,2021-11-04 16:21:52.507899,tesco
Tesco cukormázzal bevont puszedli 200 g,255,Ft/db,1kg=1275Ft,tesco-cukormazzal-bevont-puszedli-200-g-2005100429293.jpg,2021-11-04 16:21:52.507899,tesco
Tesco cukormentes szénsavas energiaital édesítõszerrel 250 ml,109,Ft/db,1l=436Ft,tesco-cukormentes-szensavas-energiaital-edesitoszerrel-250-ml-2004020181862.png,2021-11-04 16:21:52.515939,tesco
Tesco darált háztartási keksz 500 g,299,Ft/db,1kg=598Ft,tesco-daralt-haztartasi-keksz-500-g-2004010112485.png,2021-11-04 16:21:52.515939,tesco
Tesco darált mák,399,Ft/cs,1kg=1995Ft,tesco-daralt-mak-2005100547296-2-5k.png,2021-11-04 16:21:52.519019,tesco
Tesco darált marhahús 500 g,1169,Ft/db,1kg=2338Ft,tesco-daralt-marhahus-500-g-2004008498492.png,2021-11-04 16:21:52.520016,tesco
Tesco darált sertéshús 500 g,799,Ft/db,1kg=1598Ft,tesco-daralt-serteshus-500-g-2004008498690.png,2021-11-04 16:21:52.520016,tesco
Tesco Dine szalvéta barna 1 rétegû 30 cm x 30 cm 100 db,169,Ft/db,1db=1.69Ft,tesco-dine-szalveta-barna-1-retegu-30-cm-x-30-cm-100-db-2005100358558.jpg,2021-11-04 16:21:52.520016,tesco
Tesco Dine szalvéta rózsaszín 1 rétegû 30 cm x 30 cm 100 db,169,Ft/db,1db=1.69Ft,tesco-dine-szalveta-rozsaszin-1-retegu-30-cm-x-30-cm-100-db-2005100358559.jpg,2021-11-04 16:21:52.520016,tesco
Tesco dió,799,Ft/cs,1kg=3995Ft,tesco-dio-2005100241612-1-5k.png,2021-11-04 16:21:52.520016,tesco
Tesco egész szelet tonhal növényi olajban 3 db 240 g,749,Ft/db,1kg=4801.28Ft,tesco-egesz-szelet-tonhal-novenyi-olajban-3-db-240-g-2005100396238.jpg,2021-11-04 16:21:52.520016,tesco
Tesco egész szelet tonhal olívaolajban 3 db 240 g,849,Ft/db,1kg=5442.31Ft,tesco-egesz-szelet-tonhal-olivaolajban-3-db-240-g-2005100396236.jpg,2021-11-04 16:21:52.526389,tesco
Tesco egész szelet tonhal saját lében 3 db 240 g,849,Ft/db,1kg=5053.57Ft,tesco-egesz-szelet-tonhal-sajat-leben-3-db-240-g-2005100396233.jpg,2021-11-04 16:21:52.528030,tesco
"Tesco energiamentes málnaízû szénsavas üdítõital 1,5 l",89,Ft/db,1l=59.33Ft,tesco-energiamentes-malnaizu-szensavas-uditoital-1-5-l-2004020297960.jpg,2021-11-04 16:21:52.529032,tesco
"Tesco energiamentes mangó-maracuja ízû szénsavas üdítõital 1,5 l",89,Ft/db,1l=59.33Ft,tesco-energiamentes-mango-maracuja-izu-szensavas-uditoital-1-5-l-2004020297961.jpg,2021-11-04 16:21:52.529032,tesco
"Tesco energiamentes szénsavas citromízû üdítõital 1,5 l",89,Ft/db,1l=59.33Ft,tesco-energiamentes-szensavas-citromizu-uditoital-1-5-l-2004020296157.jpg,2021-11-04 16:21:52.529032,tesco
"Tesco energiamentes szénsavas erdei gyümölcs ízû üdítõital 1,5 l",89,Ft/db,1l=59.33Ft,tesco-energiamentes-szensavas-erdei-gyumolcs-izu-uditoital-1-5-l-2004020296158.jpg,2021-11-04 16:21:52.529032,tesco
"Tesco eperízû jégkrém epres szósszal, fehér csokoládé bevonattal, ropogós gabonákkal 120 ml",199,Ft/db,1l=1658.33Ft,tesco-eperizu-jegkrem-epres-szosszal-feher-csokolade-bevonattal-ropogos-gabonakkal-120-ml-2005100568142.jpg,2021-11-04 16:21:52.529032,tesco
Tesco eperszörp 700 ml,419,Ft/db,1l=598.57Ft,tesco-eperszorp-700-ml-2004010404634.png,2021-11-04 16:21:52.529032,tesco
"Tesco ESL félzsíros tej 2,8% 1 l",219,Ft/db,1l=219Ft,tesco-esl-felzsiros-tej-2-8-1-l-2004009847343.png,2021-11-04 16:21:52.536057,tesco
"Tesco Espresso pörkölt, õrölt kávé 250 g",699,Ft/db,1kg=2796Ft,tesco-espresso-porkolt-orolt-kave-250-g-2005100429519.png,2021-11-04 16:21:52.537072,tesco
Tesco étcsokoládéval bevont piskótatallér epres zselével 150 g,199,Ft/db,1kg=1326.67Ft,tesco-etcsokoladeval-bevont-piskotataller-epres-zselevel-150-g-2004008447810.png,2021-11-04 16:21:52.538069,tesco
Tesco étcsokoládéval bevont piskótatallér málnás zselével 150 g,199,Ft/db,1kg=1326.67Ft,tesco-etcsokoladeval-bevont-piskotataller-malnas-zselevel-150-g-2004120001387.png,2021-11-04 16:21:52.539073,tesco
Tesco étcsokoládéval bevont piskótatallér meggyes zselével 150 g,199,Ft/db,1kg=1326.67Ft,tesco-etcsokoladeval-bevont-piskotataller-meggyes-zselevel-150-g-2004008447803.png,2021-11-04 16:21:52.539073,tesco
Tesco étcsokoládéval bevont piskótatallér narancsos zselével 150 g,199,Ft/db,1kg=1326.67Ft,tesco-etcsokoladeval-bevont-piskotataller-narancsos-zselevel-150-g-2004008447797.png,2021-11-04 16:21:52.539073,tesco
Tesco étcsokoládéval bevont piskótatallér sárgabarackos zselével 150 g,199,Ft/db,1kg=1326.67Ft,tesco-etcsokoladeval-bevont-piskotataller-sargabarackos-zselevel-150-g-2004008447759.png,2021-11-04 16:21:52.539073,tesco
Tesco ételecet 20% 1 l,199,Ft/db,1l=199Ft,tesco-etelecet-20-1-l-2004120601846.png,2021-11-04 16:21:52.539073,tesco
Tesco ételízesítõ 1 kg,1289,Ft/db,1kg=1289Ft,tesco-etelizesito-1-kg-2005100414812.jpg,2021-11-04 16:21:52.539073,tesco
Tesco étkezési feles sárgaborsó 500 g,189,Ft/db,1kg=378Ft,tesco-etkezesi-feles-sargaborso-500-g-2005100547246.png,2021-11-04 16:21:52.546147,tesco
Tesco étkezési mák 200 g,405,Ft/db,1kg=2025Ft,tesco-etkezesi-mak-200-g-2005100241777.png,2021-11-04 16:21:52.546147,tesco
Tesco Extra Classic félzsíros margarin 40% 500 g,279,Ft/db,1kg=558Ft,tesco-extra-classic-felzsiros-margarin-40-500-g-2004120304484.jpg,2021-11-04 16:21:52.548220,tesco
Tesco extra szûz olívaolaj,1799,Ft,1l=2399Ft,tesco-extra-szuz-olivaolaj-2005100241947-1-5k.png,2021-11-04 16:21:52.548220,tesco
Tesco fagyasztott rétes,509,Ft,1kg=1018Ft,tesco-fagyasztott-retes-2005100614446-1-5k.png,2021-11-04 16:21:52.548220,tesco
"Tesco félkész, hûtött leveles tészta 275 g",299,Ft/db,1kg=1087.27Ft,tesco-felkesz-hutott-leveles-teszta-275-g-2004020281596.png,2021-11-04 16:21:52.548220,tesco
Tesco félzsíros rögös túró 500 g,519,Ft/db,1kg=1038Ft,tesco-felzsiros-rogos-turo-500-g-2004020155901.png,2021-11-04 16:21:52.553233,tesco
Tesco finest Cheddar sajt,769,Ft/cs,1kg=3845Ft,tesco-finest-cheddar-sajt-2004020153529-2-5k.png,2021-11-04 16:21:52.553233,tesco
"Tesco Finest gyorsfagyasztott, libazsírral bevont burgonya",1099,Ft,1kg=1374Ft,tesco-finest-gyorsfagyasztott-libazsirral-bevont-burgonya-2005100567678-1-5k.png,2021-11-04 16:21:52.553233,tesco
Tesco finest panettone,2199,Ft/db,1kg=2932Ft,tesco-finest-panettone-2005100429146-2-5k.png,2021-11-04 16:21:52.556437,tesco
Tesco finest sonka,389,Ft/cs,1kg=3890Ft,tesco-finest-sonka-2004020023605-1-5k.png,2021-11-04 16:21:52.558520,tesco
Tesco finomított napraforgó-étolaj 1 l,649,Ft/db,1l=649Ft,tesco-finomitott-napraforgo-etolaj-1-l-2004009768471.png,2021-11-04 16:21:52.558520,tesco
Tesco fokhagymás kenhetõ krém májjal 100 g,135,Ft/db,1kg=1350Ft,tesco-fokhagymas-kenheto-krem-majjal-100-g-2004020201863.png,2021-11-04 16:21:52.558520,tesco
Tesco földimogyorós kukoricasnack 125 g,155,Ft/db,1kg=1240Ft,tesco-foldimogyoros-kukoricasnack-125-g-2004020201020.png,2021-11-04 16:21:52.558520,tesco
Tesco fõtt sonka 100 g,379,Ft/db,1kg=3790Ft,tesco-fott-sonka-100-g-2004020289132.jpg,2021-11-04 16:21:52.558520,tesco
Tesco Free From brownie süteményalappor,459,Ft,1kg=1616Ft,tesco-free-from-brownie-mix-2005100378527-1-5k.png,2021-11-04 16:21:52.558520,tesco
"Tesco Free From laktózmentes zsíros, félkemény trappista sajt 700 g",1549,Ft/db,1kg=2212.86Ft,tesco-free-from-laktozmentes-zsiros-felkemeny-trappista-sajt-700-g-2004020307845.png,2021-11-04 16:21:52.558520,tesco
"Tesco Free From UHT zsírszegény, laktózmentes tej 1,5% 1 l",309,Ft/db,1l=309Ft,tesco-free-from-uht-zsirszegeny-laktozmentes-tej-1-5-1-l-2004020311149.png,2021-11-04 16:21:52.566632,tesco
Tesco friss csirke alsócomb 600 g,529,Ft/db,1kg=881.67Ft,tesco-friss-csirke-alsocomb-600-g-2004120841481.png,2021-11-04 16:21:52.568565,tesco
Tesco friss csirke comb 650 g,479,Ft/db,1kg=736.92Ft,tesco-friss-csirke-comb-650-g-2004120841509.jpg,2021-11-04 16:21:52.569616,tesco
Tesco friss csirke felsõcomb 750 g,599,Ft/db,1kg=798.67Ft,tesco-friss-csirke-felsocomb-750-g-2004120841521.png,2021-11-04 16:21:52.570605,tesco
Tesco friss csirke mellfilé 500 g,999,Ft/db,1kg=1998Ft,tesco-friss-csirke-mellfile-500-g-2004120841550.png,2021-11-04 16:21:52.570605,tesco
Tesco friss csirke szárny 600 g,419,Ft/db,1kg=698.33Ft,tesco-friss-csirke-szarny-600-g-2004120841567.jpg,2021-11-04 16:21:52.570605,tesco
Tesco frissentartó fólia 30 m x 29 cm,149,Ft/db,1m=4.97Ft,tesco-frissentarto-folia-30-m-x-29-cm-2004020199193.png,2021-11-04 16:21:52.570605,tesco
Tesco füstízû pástétom sertésmájjal 100 g,135,Ft/db,1kg=1350Ft,tesco-fustizu-pastetom-sertesmajjal-100-g-2004020201868.png,2021-11-04 16:21:52.570605,tesco
